label,handedness,rx1,ry1,rz1,rx2,ry2,rz2,rx3,ry3,rz3,rx4,ry4,rz4,rx5,ry5,rz5,rx6,ry6,rz6,rx7,ry7,rz7,rx8,ry8,rz8,rx9,ry9,rz9,rx10,ry10,rz10,rx11,ry11,rz11,rx12,ry12,rz12,rx13,ry13,rz13,rx14,ry14,rz14,rx15,ry15,rz15,rx16,ry16,rz16,rx17,ry17,rz17,rx18,ry18,rz18,rx19,ry19,rz19,rx20,ry20,rz20
I,Left,0.124549806,-0.069823443,-0.074835967,0.204034984,-0.198591947,-0.11348493,0.129136085,-0.311225175,-0.147860024,0.002941787,-0.348333627,-0.168471325,0.168670535,-0.348284751,-0.057369247,0.201407969,-0.446219146,-0.134950582,0.166455328,-0.351408958,-0.1704983,0.142170667,-0.285469204,-0.176833126,0.061240613,-0.361599087,-0.055755049,0.068545699,-0.454388231,-0.139590431,0.062359154,-0.364399075,-0.16358808,0.067958355,-0.315846145,-0.158285502,-0.040864825,-0.353445649,-0.067921426,-0.048073948,-0.393567383,-0.153691966,-0.018551767,-0.275016039,-0.159529034,0.005251288,-0.194904923,-0.13591269,-0.135840714,-0.336473524,-0.08525395,-0.151094228,-0.446007877,-0.113076437,-0.15794608,-0.506759434,-0.104051564,-0.159151852,-0.570053443,-0.089399244
I,Left,0.106709659,-0.069657624,-0.070297745,0.191596806,-0.172961951,-0.110770305,0.149712801,-0.261268974,-0.151108352,0.034830273,-0.272906304,-0.182677564,0.061949313,-0.346128941,-0.050943864,0.106927574,-0.370614291,-0.129344878,0.109917164,-0.271117628,-0.170434964,0.1004439,-0.222939671,-0.180644122,-0.024639845,-0.328675509,-0.051383269,0.015826285,-0.323499799,-0.140944031,0.050089837,-0.205469311,-0.172012758,0.065848411,-0.147149742,-0.17005333,-0.100578367,-0.289857209,-0.063733702,-0.064792394,-0.284543515,-0.160181534,-0.005646884,-0.167864621,-0.172478017,0.025236488,-0.095439554,-0.147991401,-0.172976672,-0.244755686,-0.079851058,-0.187873661,-0.344176531,-0.121318203,-0.194194316,-0.408818841,-0.120829721,-0.200136005,-0.47436601,-0.106252578
I,Left,0.096523404,-0.082403302,-0.080082,0.148400873,-0.18659246,-0.127060019,0.075305819,-0.269936383,-0.166069709,-0.023048729,-0.285062492,-0.191945412,0.079914122,-0.300872117,-0.095781148,0.074560552,-0.368277311,-0.160401248,0.071064353,-0.27349639,-0.183521025,0.070312738,-0.238230288,-0.193196111,-0.011390329,-0.290908992,-0.088955142,-0.015272409,-0.353601545,-0.152003579,0.004452854,-0.250524461,-0.159167044,0.013264536,-0.24779737,-0.160720475,-0.092050493,-0.26419425,-0.092360221,-0.112487406,-0.324870616,-0.167212047,-0.063397915,-0.213890433,-0.157912471,-0.038101376,-0.156889618,-0.140491225,-0.173224554,-0.232455015,-0.101542339,-0.22861521,-0.321746439,-0.144685753,-0.260777265,-0.375113398,-0.14790804,-0.301732451,-0.447275519,-0.14918194
I,Left,0.10018149,-0.081623435,-0.082846006,0.154158801,-0.190006733,-0.13124348,0.076394886,-0.278173714,-0.171483753,-0.028019607,-0.297375619,-0.197130529,0.080331355,-0.304819822,-0.096679707,0.077403307,-0.374155193,-0.157889647,0.073440582,-0.275386661,-0.176681904,0.072859556,-0.241290569,-0.184065787,-0.012402207,-0.30070585,-0.086358739,-0.007762313,-0.360494017,-0.142830176,0.006357849,-0.241216123,-0.144244743,0.012549967,-0.246131122,-0.143598092,-0.092134118,-0.280009746,-0.08621647,-0.106756538,-0.345915079,-0.153594432,-0.063002497,-0.227392077,-0.137137008,-0.037604451,-0.166590929,-0.117493769,-0.174298748,-0.249230444,-0.092758951,-0.226964936,-0.343148648,-0.132928145,-0.261208132,-0.399311214,-0.135039729,-0.29804784,-0.470757544,-0.136023892
I,Left,0.101704181,-0.070683599,-0.075259333,0.160604894,-0.174150705,-0.118186955,0.089488179,-0.260219753,-0.155132455,-0.010874778,-0.287510127,-0.180057508,0.097040803,-0.299063653,-0.085492765,0.095877499,-0.356838197,-0.147826386,0.087416768,-0.266325712,-0.170317379,0.084909737,-0.230903804,-0.178989244,0.000698477,-0.296379626,-0.081768309,0.001148582,-0.349599034,-0.147495148,0.014831454,-0.248494625,-0.15816131,0.025987983,-0.232032418,-0.159789232,-0.083683967,-0.274334967,-0.087939789,-0.095424503,-0.330903739,-0.16753259,-0.052645296,-0.220481992,-0.161631149,-0.028506607,-0.161082029,-0.143183139,-0.166865617,-0.247154534,-0.099021097,-0.211987063,-0.346310526,-0.144677442,-0.241834402,-0.406239301,-0.147500304,-0.277648568,-0.485390812,-0.146260363
I,Left,0.095048666,-0.011533916,-0.104527782,0.155197739,-0.052915335,-0.166960637,0.071373284,-0.051586032,-0.215079571,-0.022997677,-0.024383306,-0.252923126,0.073635936,-0.198515773,-0.165352593,0.060740828,-0.202270329,-0.245392243,0.061608314,-0.107982814,-0.2726016,0.057023167,-0.083780885,-0.282061632,-0.023358524,-0.195230573,-0.148325945,-0.03931731,-0.205030054,-0.235448028,-0.014925122,-0.106676221,-0.247906621,-0.002760887,-0.089087903,-0.24833792,-0.104328245,-0.177284211,-0.140297393,-0.125996649,-0.194250643,-0.228816087,-0.086839199,-0.098519683,-0.22724768,-0.063899934,-0.062709272,-0.211739297,-0.179690391,-0.158219367,-0.139047216,-0.229950577,-0.235327035,-0.192077557,-0.255574703,-0.28091535,-0.202672417,-0.28431049,-0.350994706,-0.207332591
I,Left,0.095962107,-0.017678023,-0.096320135,0.152254641,-0.063848913,-0.15719722,0.06323111,-0.067439318,-0.205604462,-0.035366655,-0.039188028,-0.243853343,0.076507628,-0.204579592,-0.15095487,0.054740309,-0.218289733,-0.22851674,0.059829413,-0.118905843,-0.260686574,0.060892164,-0.096391619,-0.276231644,-0.020846069,-0.199404717,-0.138567997,-0.041777373,-0.220200539,-0.218686072,-0.011942149,-0.112365008,-0.231507344,0.004367292,-0.09990412,-0.236260785,-0.10250485,-0.181086391,-0.135207904,-0.126545847,-0.20445621,-0.213809592,-0.083789289,-0.108140946,-0.208282513,-0.057007015,-0.07707119,-0.195191202,-0.179924131,-0.164708257,-0.138898326,-0.224069357,-0.243816942,-0.182546003,-0.247665227,-0.286280126,-0.186681909,-0.276287944,-0.357017458,-0.190651683
I,Left,0.081749856,-0.061379671,-0.054348722,0.133664011,-0.142701506,-0.086435795,0.090341985,-0.209278553,-0.116739698,0.010598599,-0.223061263,-0.140750341,0.053834259,-0.242275685,-0.048919559,0.062464416,-0.290840387,-0.095102065,0.066514492,-0.224093318,-0.115214095,0.064636528,-0.184894979,-0.121235378,-0.015487969,-0.230931461,-0.04617396,-0.007928432,-0.280091047,-0.101274118,0.021348059,-0.208884626,-0.119370543,0.038345336,-0.169740438,-0.122064941,-0.078792751,-0.210394919,-0.050650996,-0.078612805,-0.26766625,-0.109961644,-0.02072227,-0.211503178,-0.116814375,0.014743328,-0.170182466,-0.107343555,-0.141322852,-0.180418014,-0.058408413,-0.192194701,-0.245245248,-0.086745903,-0.22017777,-0.280710697,-0.090553455,-0.250898302,-0.323244124,-0.089482777
I,Left,0.080680072,-0.055286944,-0.051021625,0.136605859,-0.133571923,-0.081539296,0.099098384,-0.198264897,-0.110147477,0.02318114,-0.2133708,-0.133140393,0.060784161,-0.239021957,-0.044235957,0.075311661,-0.28452456,-0.088433974,0.077572346,-0.223996758,-0.109987953,0.075622559,-0.186872423,-0.117256068,-0.006076515,-0.229738712,-0.041615181,0.006211698,-0.272907913,-0.09370491,0.032451093,-0.206419885,-0.113517501,0.046955705,-0.169444859,-0.117353611,-0.067247927,-0.210909128,-0.045769387,-0.064572692,-0.261882365,-0.101982572,-0.010557771,-0.21204716,-0.112247647,0.023032784,-0.175191581,-0.105435655,-0.127775192,-0.182547688,-0.052563608,-0.176442862,-0.24693504,-0.079973125,-0.205183864,-0.280852556,-0.084476956,-0.235612452,-0.320319295,-0.083379105
I,Left,0.079259515,-0.058005929,-0.047030889,0.130083979,-0.134970129,-0.075402636,0.094766498,-0.200725258,-0.103117291,0.022556603,-0.213291347,-0.124657806,0.065017879,-0.230435193,-0.040415891,0.071203113,-0.274862618,-0.08043832,0.074881435,-0.20939219,-0.096672599,0.073515833,-0.175404907,-0.101741072,-0.001715481,-0.221186549,-0.039498866,0.00862974,-0.264704168,-0.087594558,0.034206272,-0.194765628,-0.101751816,0.046391547,-0.162889481,-0.103230957,-0.061360895,-0.202270031,-0.044991162,-0.057256758,-0.253007114,-0.098094616,-0.007802188,-0.198086501,-0.101824936,0.019385755,-0.162019551,-0.092273917,-0.119736194,-0.175926686,-0.053276729,-0.162474632,-0.234729857,-0.078598973,-0.186766147,-0.266128898,-0.080127668,-0.214070707,-0.306600213,-0.077805888
I,Left,0.06282711,-0.057346165,-0.049464357,0.090773702,-0.143824994,-0.074827899,0.031932771,-0.205123037,-0.096098971,-0.04031387,-0.215550482,-0.109438066,0.041425347,-0.218533367,-0.033200197,0.034427464,-0.270637825,-0.071575333,0.032896191,-0.22020641,-0.088800755,0.03638795,-0.188700169,-0.094988976,-0.023823559,-0.209920019,-0.02905822,-0.03139323,-0.255399108,-0.078475778,-0.010692537,-0.192843854,-0.09509657,0.003046185,-0.163047224,-0.095677477,-0.082867384,-0.190180123,-0.032651134,-0.094403625,-0.238617122,-0.085709308,-0.051186204,-0.183867633,-0.091094133,-0.022839814,-0.141936123,-0.080608327,-0.140059352,-0.162214518,-0.039325964,-0.193869069,-0.22390306,-0.068557811,-0.227460831,-0.267470792,-0.075890896,-0.259821728,-0.316570878,-0.076532979
I,Left,0.06840986,-0.043428957,-0.049807276,0.098086923,-0.1292153,-0.073735311,0.047131658,-0.19250977,-0.093767769,-0.024854481,-0.207952797,-0.107187047,0.05605048,-0.205952644,-0.035037715,0.049203813,-0.254042789,-0.074438609,0.046603143,-0.210902839,-0.09195213,0.049877495,-0.178522169,-0.097254634,-0.008793115,-0.201304495,-0.030219875,-0.016103744,-0.246296495,-0.080459237,-0.002897292,-0.1910142,-0.098420918,0.0080764,-0.156319856,-0.098643809,-0.067655861,-0.184462219,-0.032987214,-0.076952964,-0.231530219,-0.08592245,-0.043411404,-0.173529416,-0.091157831,-0.018031239,-0.124070853,-0.07907547,-0.125985086,-0.15921849,-0.039027538,-0.174813151,-0.226678371,-0.07055287,-0.206827253,-0.278326824,-0.079836189,-0.232846707,-0.330015927,-0.080469861
I,Left,0.063682467,-0.054288984,-0.04484005,0.087227792,-0.138365865,-0.06672844,0.034601778,-0.197715998,-0.08306249,-0.033231586,-0.200483621,-0.092074794,0.045462728,-0.204936058,-0.042495896,0.048934579,-0.254363016,-0.076059145,0.045293868,-0.202950001,-0.090261263,0.044737041,-0.177089066,-0.096214575,-0.014533281,-0.198747665,-0.039424596,-0.015424341,-0.24194108,-0.07848492,-9.07E-05,-0.187856436,-0.089294059,0.012788833,-0.168361128,-0.090969947,-0.072113424,-0.179139436,-0.043006693,-0.081833422,-0.226116598,-0.087785875,-0.039007902,-0.173828185,-0.095501949,-0.00823459,-0.135491074,-0.091691581,-0.12452504,-0.152930856,-0.049082467,-0.172208383,-0.21207133,-0.074630586,-0.203512758,-0.253780261,-0.084539888,-0.233329311,-0.299045831,-0.090418128
I,Left,0.011297643,-0.088291943,-0.078900993,-0.018226981,-0.210347414,-0.091472507,-0.085239172,-0.310483515,-0.090540394,-0.149122596,-0.337473511,-0.063834541,0.013634682,-0.306901037,-0.010231733,-0.073782534,-0.360788047,-0.093003348,-0.040354073,-0.257392466,-0.138592854,-0.029404879,-0.247549474,-0.150232881,-0.028126717,-0.311788439,0.015547805,-0.100242674,-0.377236962,-0.099604175,-0.057579816,-0.247813999,-0.150133208,-0.027894378,-0.22843498,-0.145826548,-0.08919254,-0.320741474,0.027382187,-0.145988614,-0.375654399,-0.073430829,-0.099172741,-0.258179247,-0.091383793,-0.065120787,-0.249898195,-0.063096285,-0.164764643,-0.335715592,0.0355515,-0.190317899,-0.407579064,0.012714839,-0.172538579,-0.362294227,0.028048402,-0.145952344,-0.358215689,0.057861984
I,Left,0.125369549,-0.020617127,-0.132763646,0.228271961,-0.094097733,-0.212515718,0.18626219,-0.158571124,-0.280103824,0.067607761,-0.160603225,-0.329673848,0.189272344,-0.293362319,-0.152378819,0.245217741,-0.332525373,-0.274722866,0.194113076,-0.228981972,-0.323221973,0.150476515,-0.182600141,-0.333942047,0.078381836,-0.312300622,-0.134130067,0.110508144,-0.324197173,-0.27253311,0.094530881,-0.207295239,-0.304014108,0.088460982,-0.176084638,-0.295828573,-0.021939158,-0.308063507,-0.134169466,-0.017823398,-0.287006974,-0.266585014,0.000629485,-0.169312954,-0.280405334,0.013430953,-0.120420754,-0.252779088,-0.115381181,-0.303764045,-0.143435053,-0.127291649,-0.402624398,-0.206502489,-0.135641456,-0.465104282,-0.215565047,-0.141328484,-0.54481703,-0.206996626
I,Left,0.121863663,-0.022445917,-0.118745345,0.218246281,-0.099638223,-0.189886506,0.169008792,-0.15594089,-0.24955007,0.058151245,-0.146590948,-0.292070414,0.175578296,-0.274833262,-0.144635554,0.233781576,-0.319198221,-0.257896747,0.178702832,-0.215889513,-0.299513097,0.135259867,-0.178806424,-0.309640403,0.070748091,-0.29042232,-0.131459724,0.104573787,-0.307451188,-0.256146963,0.083503008,-0.200265228,-0.277097698,0.078251481,-0.190531373,-0.266694422,-0.02478075,-0.279124051,-0.135187979,-0.017653465,-0.252377867,-0.259443636,-0.000552475,-0.132674157,-0.261830475,0.012398184,-0.095274508,-0.230214547,-0.11556983,-0.269317895,-0.147196467,-0.13226515,-0.357299119,-0.208938311,-0.141715437,-0.412323981,-0.212331619,-0.147477627,-0.492974847,-0.201140444
I,Left,0.120613932,-0.026548922,-0.119452356,0.215894997,-0.096119225,-0.1927867,0.179689467,-0.152860939,-0.255739322,0.06555748,-0.14759475,-0.301617077,0.159925639,-0.303286254,-0.142533204,0.221604049,-0.339847743,-0.253144881,0.18658191,-0.231597364,-0.295897087,0.150000632,-0.190689385,-0.305914691,0.051569819,-0.315551281,-0.129769465,0.087363422,-0.318874091,-0.248137927,0.086792826,-0.212603688,-0.271030328,0.087403118,-0.200829565,-0.26482906,-0.046932459,-0.297623455,-0.133877805,-0.029909194,-0.266179204,-0.255267641,0.007016301,-0.143194139,-0.262333056,0.026652336,-0.095894813,-0.235146886,-0.135339022,-0.278982132,-0.146122327,-0.156770766,-0.370230913,-0.202261797,-0.168956191,-0.429498434,-0.205410889,-0.180539042,-0.50779438,-0.195998257
I,Left,0.095646024,-0.08345145,-0.085514609,0.139034569,-0.200743556,-0.133962821,0.016085088,-0.226411283,-0.172627773,-0.106848299,-0.200272739,-0.19682112,0.013698459,-0.348605365,-0.110633712,-0.006552696,-0.406028033,-0.176011425,0.028546333,-0.292441458,-0.197928306,0.026631177,-0.262979329,-0.20764814,-0.089565873,-0.322614581,-0.102848489,-0.110254943,-0.390493095,-0.176240009,-0.051224232,-0.272319675,-0.18971191,-0.047763109,-0.249620498,-0.191963818,-0.174841761,-0.281915069,-0.104020152,-0.214466333,-0.366148532,-0.180761244,-0.134871721,-0.261517168,-0.17656621,-0.109871447,-0.217592121,-0.161986049,-0.254523933,-0.229857326,-0.11053155,-0.340757698,-0.312565387,-0.15067881,-0.37821731,-0.359707445,-0.155180123,-0.434723556,-0.436357916,-0.157587122
I,Left,0.092469275,-0.069568038,-0.080522491,0.141626239,-0.174364031,-0.125034792,0.032350242,-0.210078359,-0.162223665,-0.083328366,-0.192591072,-0.185602469,0.02139616,-0.32278961,-0.09357815,0.001709521,-0.377232314,-0.155750362,0.030192733,-0.273299277,-0.176282031,0.026205242,-0.244558454,-0.183494789,-0.072495401,-0.303865016,-0.085919997,-0.087759256,-0.359190703,-0.157622007,-0.038756907,-0.24816683,-0.174313096,-0.037092805,-0.229420841,-0.177412806,-0.150676131,-0.271589697,-0.087308554,-0.187951207,-0.348610849,-0.161849407,-0.121433258,-0.253377706,-0.163410051,-0.100754559,-0.214140058,-0.151906578,-0.225867211,-0.22840345,-0.093808835,-0.298705756,-0.30913502,-0.132738588,-0.334683895,-0.353869796,-0.13996583,-0.38617593,-0.424286157,-0.142755983
I,Left,0.087010324,-0.080656886,-0.09138218,0.119931996,-0.19282782,-0.143310574,0.005424261,-0.209665089,-0.185031784,-0.105733037,-0.174086928,-0.211938497,-0.004566253,-0.337132841,-0.112007771,-0.033158601,-0.390086799,-0.178160456,0.006958305,-0.283506393,-0.200501081,0.010646522,-0.261178374,-0.210389879,-0.098907411,-0.306321412,-0.100803663,-0.121343077,-0.364533245,-0.176149723,-0.059848011,-0.253735631,-0.189093691,-0.055841267,-0.2399939,-0.189967346,-0.176425517,-0.262548744,-0.099625972,-0.217416525,-0.337305694,-0.177918848,-0.138674677,-0.240373551,-0.173672971,-0.11344564,-0.205120146,-0.158033174,-0.249315828,-0.209847778,-0.104514134,-0.33603853,-0.28441289,-0.144499418,-0.375083804,-0.326762944,-0.149301884,-0.431799502,-0.398760318,-0.151206073
I,Left,0.118409216,-0.058947503,-0.026123538,0.205762982,-0.154978096,-0.039713628,0.228169858,-0.251552641,-0.057306542,0.155083596,-0.291082591,-0.072703495,0.096345424,-0.259782135,-0.008122321,0.13536477,-0.332988679,-0.051463596,0.161501884,-0.274300754,-0.080860659,0.177355766,-0.216469407,-0.092801548,0.039206564,-0.264750659,-0.021695596,0.086076915,-0.347084731,-0.080930419,0.125814735,-0.279945165,-0.11958605,0.147037863,-0.213787258,-0.133917175,-0.027449668,-0.262927174,-0.041629183,0.026769638,-0.334881246,-0.102334305,0.086356222,-0.27217862,-0.133559889,0.120946884,-0.212229431,-0.140607334,-0.094751359,-0.252175152,-0.062464296,-0.115158201,-0.356486678,-0.090427331,-0.115560234,-0.425321221,-0.107259623,-0.108674765,-0.485008746,-0.118929013
I,Left,0.071471274,-0.046283245,-0.111744187,0.09379524,-0.130177021,-0.172224081,0.01129955,-0.203278183,-0.218893132,-0.082983196,-0.226419657,-0.249857596,0.072880089,-0.26947388,-0.104412108,0.022960305,-0.29954341,-0.192285828,0.012059211,-0.223259091,-0.23566658,0.022199154,-0.182098031,-0.251830376,-0.012682081,-0.263410747,-0.083485923,-0.064660728,-0.279978781,-0.186030663,-0.049856067,-0.190947264,-0.21626418,-0.025780857,-0.157430648,-0.216500721,-0.08811158,-0.23935607,-0.078702889,-0.140034318,-0.247732728,-0.184088282,-0.111186475,-0.153829276,-0.197729624,-0.081358135,-0.09644854,-0.179160155,-0.154483825,-0.209009558,-0.081946901,-0.203328967,-0.274509429,-0.144099719,-0.243922681,-0.324899971,-0.163873009,-0.282349855,-0.384726762,-0.165824316
I,Left,0.065559685,-0.058620155,-0.094989993,0.074079871,-0.149423629,-0.141800083,-0.015295744,-0.208197445,-0.176750787,-0.111927747,-0.220632404,-0.196134053,0.030667007,-0.268256486,-0.079460844,-0.003808498,-0.299669594,-0.156825177,-0.001542747,-0.223619461,-0.191079475,0.010160744,-0.185856015,-0.201337539,-0.049837112,-0.254305214,-0.061037753,-0.089612484,-0.270516575,-0.147757433,-0.073514163,-0.192109436,-0.171091311,-0.059966206,-0.16475904,-0.169758402,-0.117309928,-0.221827448,-0.057834037,-0.166744709,-0.23224175,-0.151457913,-0.127490818,-0.143999517,-0.159786962,-0.09358871,-0.089778185,-0.14056047,-0.178347885,-0.184584379,-0.061223298,-0.230732858,-0.248076201,-0.116870336,-0.274545192,-0.292886794,-0.134150766,-0.319409162,-0.347540409,-0.13597504
I,Left,0.123402238,-0.053202629,-0.037935029,0.22271514,-0.138705909,-0.063481985,0.244450212,-0.22909373,-0.094945422,0.162870944,-0.271292626,-0.122539646,0.134057165,-0.299978137,-0.026614393,0.175044,-0.359817326,-0.086428634,0.179126025,-0.281268775,-0.117916196,0.182869554,-0.227997928,-0.126276932,0.056856454,-0.296316057,-0.043170079,0.103346944,-0.35564062,-0.124700813,0.125055313,-0.262759387,-0.163743726,0.139179349,-0.194639802,-0.170767001,-0.023832559,-0.283291131,-0.067549511,0.032870233,-0.325009107,-0.153600803,0.086027682,-0.231339097,-0.18204715,0.119626582,-0.163348436,-0.176223746,-0.100910484,-0.263199985,-0.092889375,-0.113780975,-0.369795501,-0.129886067,-0.113067269,-0.4345555,-0.14039152,-0.103907585,-0.498419523,-0.141529
I,Left,0.127326488,-0.056340396,-0.044911168,0.23267281,-0.14629668,-0.073362778,0.249976218,-0.24380362,-0.104099173,0.168396294,-0.287704497,-0.128686089,0.147511005,-0.295813411,-0.035122372,0.198312938,-0.363062441,-0.098716955,0.196159482,-0.282949686,-0.130446929,0.195067406,-0.229134619,-0.139558333,0.068937421,-0.296334505,-0.048506706,0.122740209,-0.362898409,-0.132467303,0.138357043,-0.263685822,-0.169688258,0.144942403,-0.194479227,-0.176432315,-0.01292938,-0.287297934,-0.071060057,0.045891225,-0.336780905,-0.157356072,0.094079375,-0.238562405,-0.183792982,0.121240139,-0.166514158,-0.178728822,-0.091045141,-0.268787354,-0.095466021,-0.101950973,-0.37707594,-0.135778564,-0.098884016,-0.444189906,-0.151409778,-0.090749949,-0.513286814,-0.157481763
I,Left,0.115917504,-0.05783695,-0.042060264,0.216971218,-0.153710962,-0.067167998,0.231600582,-0.250373751,-0.09402103,0.145907342,-0.282089979,-0.115387515,0.124007106,-0.297551602,-0.031650883,0.159615218,-0.364367098,-0.087463849,0.167659342,-0.290024758,-0.114631072,0.176980972,-0.240066529,-0.122181557,0.047373891,-0.291069538,-0.04486724,0.087378323,-0.353065133,-0.124094278,0.113188863,-0.255970568,-0.159111254,0.126662791,-0.188724757,-0.16482658,-0.032651007,-0.276211024,-0.066247851,0.01110053,-0.328395337,-0.147840359,0.069137096,-0.235089124,-0.172571816,0.104844749,-0.167731941,-0.167428308,-0.10994786,-0.252976835,-0.089223825,-0.128762961,-0.357187182,-0.126470588,-0.128709734,-0.423591197,-0.140185677,-0.123396546,-0.495255828,-0.145471223
